198
60
82
25,43
72,146
129,133
58,69
51,60
77,13
177,146
53,162
109,179
66,28
9,87
170,180
196,5
153,20
148,1
195,2
63,141
81,68
36,157
5,60
140,197
63,125
111,100
196,93
161,175
52,195
66,29
193,182
142,188
122,132
3,174
197,114
43,97
189,90
162,168
45,97
190,30
82,15
107,110
33,73
146,76
85,57
79,67
174,13
34,88
158,95
8,0
33,168
47,84
118,59
54,30
152,2
78,4
2,72
154,60
129,118
108,167
60,162
95,162
89,25
77,117
141,68
9,2
49,21
88,119
95,170
14,1
46,85
101,80
104,90
129,190
192,192
24,78
194,8
47,89
166,78
77,4
142,87
47,70
59,76
154,163
25,39
118,152
55,68
180,19
53,28
1,155
120,197
70,72
107,13
115,100
100,176
110,114
183,71
109,139
7,54
153,80
193,51
39,151
51,188
59,158
149,72
135,140
81,143
27,54
71,125
117,118
11,175
27,66
109,153
77,16
14,82
74,168
94,61
97,121
78,68
147,82
63,111
154,126
126,150
124,95
194,121
136,104
100,188
58,86
138,139
27,120
151,174
28,160
58,91
41,78
11,70
24,54
66,79
151,151
127,24
34,21
161,33
91,21
136,0
34,56
25,60
99,83
184,61
149,117
129,171
11,187
132,54
102,140
164,105
152,53
80,183
137,43
141,195
130,126
115,33
95,59
92,165
88,70
150,43
6,76
105,36
36,69
175,89
21,122
40,8
163,33
183,89
109,22
112,52
117,187
37,93
196,99
97,183
70,60
120,137
5,159
65,62
1,6
21,139
112,29
195,176
38,140
54,126
77,150
155,166
24,123
8,181
88,143
181,92
58,60
111,74
120,44
173,122
96,93
97,56
4,102
126,2
185,179
53,26
18,92
143,31
