711
92
494
53,396
83,520
201,137
473,152
319,113
260,75
355,585
672,431
43,231
75,449
384,455
161,254
274,155
55,532
602,366
218,22
119,49
450,469
272,220
659,612
1,231
347,26
53,340
538,257
281,412
439,374
62,704
524,276
104,500
623,462
517,232
686,632
226,110
292,345
533,532
354,561
70,483
122,339
55,254
708,100
416,48
107,82
560,598
542,319
550,169
317,517
606,528
445,328
132,337
27,25
285,707
318,388
686,266
593,325
219,532
380,508
363,441
702,610
608,444
3,242
678,579
44,269
706,303
279,357
167,57
292,295
323,608
628,88
170,286
569,533
683,358
597,361
340,376
535,144
573,153
497,695
608,627
504,461
114,231
62,429
191,134
186,337
502,633
651,605
496,455
685,552
325,138
365,657
375,48
477,213
674,184
2,581
389,520
610,178
12,557
469,161
465,11
657,287
684,18
522,256
69,325
520,238
229,316
46,653
427,486
156,644
57,275
308,687
350,341
572,377
596,663
182,312
436,300
378,660
289,562
83,230
206,447
374,124
414,426
27,572
193,246
701,70
673,503
167,280
130,632
106,530
359,268
329,416
396,234
413,701
442,614
513,570
127,700
9,108
276,13
55,272
73,221
478,505
165,644
654,705
662,679
76,398
400,38
325,202
286,547
346,644
44,516
217,205
205,528
144,153
289,229
232,94
351,596
279,685
568,657
308,262
515,59
146,508
307,562
405,432
228,263
174,392
368,437
219,145
656,126
33,152
276,260
218,117
490,336
127,692
105,482
412,445
91,438
391,402
88,470
435,30
123,116
433,668
93,440
324,62
271,119
562,89
591,36
471,696
211,154
492,179
600,40
498,458
646,23
616,653
109,201
330,518
116,145
508,622
2,470
135,644
269,565
109,560
484,274
156,630
521,355
130,617
185,304
84,283
648,331
2,692
639,360
518,317
146,362
525,672
624,377
657,215
302,615
19,676
34,437
104,315
624,470
405,46
670,329
15,524
521,431
89,691
452,22
1,210
526,570
309,240
579,657
315,248
704,138
569,365
360,180
405,208
394,283
629,532
638,377
387,319
183,146
534,192
312,52
75,71
145,284
59,153
319,336
13,710
556,276
238,441
626,505
23,179
583,436
108,584
74,178
421,502
443,387
144,173
626,431
10,676
218,645
380,311
697,619
12,708
273,634
23,201
705,347
553,665
519,583
659,61
149,506
568,559
573,471
630,284
61,140
47,302
622,58
38,153
571,279
361,262
478,668
447,361
593,413
172,415
260,559
241,205
616,425
97,66
408,654
180,106
697,123
90,408
243,166
661,579
1,644
88,141
67,328
92,258
445,457
391,7
488,39
342,117
231,446
128,594
565,361
172,38
223,656
512,489
633,669
220,443
676,576
40,168
102,246
539,220
384,22
43,522
676,469
151,670
501,520
311,666
633,283
385,421
495,432
414,261
580,568
89,447
638,380
508,701
246,676
149,515
304,424
477,12
209,678
590,184
449,249
486,472
418,657
644,156
119,444
105,215
275,697
569,488
656,115
589,616
44,328
46,96
53,315
5,681
620,707
560,345
513,686
390,385
16,591
350,487
74,298
576,215
635,186
147,45
519,661
227,85
81,301
189,149
520,202
707,176
280,594
468,232
267,690
164,474
60,541
169,508
616,273
467,274
359,264
70,183
148,165
259,463
682,621
625,57
25,89
696,620
673,433
199,340
554,597
10,584
96,473
432,71
508,479
589,320
56,445
234,16
337,582
254,137
476,93
345,26
702,76
524,157
440,331
308,463
332,172
462,177
679,30
388,319
55,546
271,558
338,271
204,560
481,586
213,517
76,669
641,292
620,384
64,651
404,641
437,440
534,247
478,103
472,37
603,297
244,494
407,654
279,570
123,29
621,77
554,297
185,223
596,209
337,441
219,229
269,385
608,195
695,375
206,310
160,553
557,491
296,673
160,559
243,586
634,526
493,275
338,513
233,188
442,98
89,482
191,185
172,704
662,658
225,677
159,472
334,476
63,322
53,535
511,156
393,376
196,28
426,591
126,483
492,131
6,104
133,645
192,189
363,110
588,266
494,466
616,515
28,415
31,135
565,98
130,285
388,352
553,551
267,400
18,463
169,144
143,179
108,370
418,187
13,104
591,62
697,494
157,234
710,484
633,206
535,247
263,260
300,45
569,597
465,495
272,637
652,154
218,668
319,436
548,379
322,426
504,7
363,356
89,286
320,434
458,348
491,60
288,277
293,598
246,237
673,293
497,701
587,204
642,622
613,349
643,476
209,384
142,175
65,347
522,657
429,513
638,479
104,574
328,710
154,182
287,402
124,640
113,693
320,696
570,145
327,110
3,137
673,56
124,174
467,26
617,114
56,303
42,445
207,482
636,538
220,544
330,70
463,591
262,684
487,590
578,285
350,160
279,667
257,126
236,393
674,73
302,598
595,352
14,229
320,122
486,552
380,231
700,279
138,477
199,173
241,643
361,487
49,79
5,380
498,707
313,2
522,546
113,587
338,33
511,187
702,707
487,577
370,512
637,517
655,13
228,639
644,199
140,100
697,702
546,147
54,382
177,371
575,572
639,695
539,302
437,88
599,183
196,240
312,123
622,697
43,118
266,7
634,639
582,330
707,461
36,376
588,275
436,478
497,691
205,205
368,530
554,396
699,491
434,81
48,502
60,279
321,534
709,421
43,275
671,346
136,571
665,110
67,108
126,433
47,405
351,464
590,297
207,329
401,417
41,560
190,127
190,364
702,549
528,448
134,448
397,694
113,399
635,296
211,147
361,213
497,25
127,183
458,671
485,5
19,34
26,204
239,684
538,154
55,506
32,25
688,98
708,405
79,638
244,647
659,247
395,160
540,332
40,540
390,422
165,518
60,115
661,226
412,113
431,613
418,640
175,703
100,382
340,95
463,659
470,551
395,170
521,102
145,207
491,188
245,560
29,344
195,689
16,372
372,303
563,548
256,145
710,368
125,287
56,688
263,272
303,345
555,497
662,283
148,585
65,204
75,530
537,479
601,706
567,84
149,308
307,578
320,273
20,671
330,123
531,400
