1279
60
638
374,612
336,652
1051,1143
868,809
78,615
508,1033
99,709
813,978
883,1145
300,893
30,326
1156,119
126,1033
1109,855
1154,679
804,243
1032,777
193,63
43,201
518,828
1255,21
1182,1083
974,1186
1278,1239
390,229
611,1030
815,96
429,797
111,203
739,139
807,672
551,2
956,446
1246,1111
691,308
795,607
179,500
145,735
1243,135
509,123
722,465
291,1068
23,774
530,465
358,925
653,12
466,709
313,524
928,422
439,53
97,756
545,227
1038,200
70,739
292,295
737,1117
348,1081
944,413
1045,1164
802,1025
1259,1263
780,856
1258,965
1072,106
1133,1083
32,221
922,671
222,715
763,332
1196,771
138,810
320,928
1119,1123
363,1145
1044,271
379,735
461,330
221,544
1145,631
733,364
791,189
439,865
93,382
498,661
199,1214
965,298
532,357
1192,252
153,571
907,1024
587,13
817,801
211,520
823,95
97,1033
1076,571
550,40
30,1276
187,275
835,1265
71,545
777,1270
1122,1061
629,774
183,818
1161,244
330,362
332,383
504,862
40,1211
854,1203
790,630
673,585
115,1097
1251,722
352,699
1188,566
1082,726
20,356
116,302
612,51
275,618
147,1105
866,302
1059,494
551,1262
1042,549
165,1261
466,780
699,1233
485,589
361,516
1149,123
371,645
1225,619
606,443
149,1238
636,408
656,1056
939,906
1114,1208
318,533
407,1147
1059,143
84,561
56,1090
119,168
1263,1166
595,594
1164,1145
310,625
138,825
525,176
954,787
813,659
548,80
936,1001
1223,115
442,250
370,845
117,318
261,1202
976,974
425,618
1142,179
818,900
322,151
634,324
172,603
376,748
912,991
462,782
143,37
437,1197
612,507
466,721
1030,484
1125,1074
408,804
51,142
329,687
619,404
1017,25
1207,970
1191,361
979,356
528,470
157,571
1149,60
493,551
764,599
1200,3
725,1226
758,1225
1161,947
486,900
915,556
232,644
550,402
12,243
1212,77
552,744
192,289
523,575
776,1189
1077,881
538,270
939,452
1102,1121
59,844
776,607
563,956
834,71
483,342
999,517
346,215
1253,459
751,558
65,250
1064,1216
911,1260
834,319
409,1244
1114,1242
242,903
853,91
725,404
1196,446
387,762
730,1068
1246,417
1073,438
344,150
821,106
951,665
1213,462
861,853
541,242
196,939
264,688
667,55
1044,443
772,30
1168,817
475,439
1024,1153
641,394
469,647
108,1243
269,67
325,69
1013,390
262,340
928,522
40,464
818,1056
27,418
458,926
777,1179
305,674
94,110
252,875
213,542
123,35
490,214
650,237
948,1015
777,938
251,1032
444,72
529,178
929,1206
899,1087
557,599
174,164
79,196
388,805
280,1272
466,305
345,942
548,1233
811,24
1186,685
1258,574
1230,734
778,840
153,121
48,582
381,158
1167,488
900,94
1054,1182
52,1183
10,1234
974,1052
476,761
579,1147
467,939
354,56
848,196
1007,1109
954,628
693,156
829,922
423,721
961,376
660,530
456,1016
610,1101
1012,1138
362,530
1055,239
474,541
1090,628
602,34
183,816
134,178
1196,782
721,247
556,1216
89,1048
361,1077
1262,862
284,914
590,86
973,165
274,1098
1223,567
832,901
642,232
1030,657
1176,38
914,69
519,185
1208,1072
1273,82
1023,1099
644,136
363,930
916,169
1007,394
583,404
226,225
518,486
875,421
729,468
891,776
334,1119
1099,540
8,1204
1241,202
465,450
987,70
1260,807
1171,680
584,588
337,874
500,581
13,1023
726,298
156,282
965,983
397,1168
469,1265
721,644
1238,1276
1092,791
571,884
397,1130
383,1185
300,1042
1122,141
475,1237
545,145
250,168
239,127
501,332
315,1158
1020,575
789,1217
257,275
269,295
688,150
238,33
653,1271
1,1167
196,1241
41,798
194,149
1128,1081
1187,201
491,997
1007,95
375,671
745,35
64,765
920,524
938,62
720,1272
322,848
1230,578
311,462
195,879
377,89
245,233
478,806
173,409
321,357
825,332
915,465
73,113
285,968
654,435
1157,895
1074,383
930,723
1090,482
121,1249
7,830
483,87
460,351
528,20
125,1088
943,175
992,645
689,377
741,1206
335,698
117,1189
519,478
776,1157
800,140
484,609
1271,348
376,1255
502,202
795,1181
591,569
493,343
821,1092
1046,972
313,577
16,763
119,332
1243,1213
326,1056
857,902
742,496
471,942
1055,1276
1271,978
0,619
879,566
404,498
353,572
920,520
926,527
1026,146
524,1065
425,1011
1084,358
210,471
596,344
345,1258
328,379
496,533
375,804
610,1013
84,158
396,445
564,9
253,715
709,622
334,1269
1075,368
1,502
724,50
495,984
1107,379
1254,914
1059,198
388,1102
975,578
142,554
254,1220
1226,22
1004,1118
1086,669
292,196
427,329
592,720
1002,990
845,231
870,392
1053,1178
31,517
487,718
1163,800
377,330
1249,879
187,980
851,189
281,55
1103,107
858,475
897,383
214,127
579,340
667,497
646,886
132,1212
481,81
65,216
543,1046
355,332
1228,701
234,902
302,228
122,355
902,351
47,1181
530,526
1190,615
149,137
865,1143
