603
98
225
387,179
92,288
488,341
252,68
16,521
292,438
472,391
494,280
127,245
15,281
65,443
375,95
88,109
420,568
81,47
445,130
490,141
95,272
22,570
275,509
598,546
444,117
544,394
207,381
144,387
219,594
99,58
441,84
146,366
552,132
385,224
254,192
6,81
244,397
373,241
97,468
223,174
364,579
518,22
352,574
491,410
397,444
195,497
324,454
157,314
300,34
159,240
559,503
217,371
34,93
207,162
436,358
187,382
114,591
170,148
356,230
522,183
81,112
479,217
5,144
519,370
480,203
541,68
361,101
205,99
428,272
507,278
222,317
23,148
33,573
255,151
200,160
321,226
166,66
335,553
578,270
318,410
250,330
272,428
104,173
404,19
404,240
496,542
317,377
535,300
353,448
583,288
377,28
546,404
513,54
436,116
446,305
324,236
279,489
221,80
541,9
326,282
475,267
228,232
552,483
447,418
365,582
55,314
120,363
343,514
222,568
77,11
270,66
145,480
555,501
455,308
142,394
49,101
429,233
457,131
520,439
307,190
411,467
244,31
502,287
566,381
314,472
435,148
72,393
251,570
579,75
44,113
55,377
215,305
319,272
75,109
27,329
450,467
79,331
537,183
305,187
91,412
398,423
109,579
141,142
595,482
367,196
597,351
336,106
330,533
178,562
357,253
287,517
67,158
86,311
594,47
209,388
554,429
409,11
206,314
340,386
486,407
320,24
197,15
209,321
595,313
127,545
97,262
312,94
370,62
590,178
530,90
432,167
240,562
425,179
422,579
233,285
230,430
302,388
57,229
419,9
323,323
520,127
189,372
400,239
413,215
308,277
338,343
524,248
424,7
33,533
566,155
3,257
350,31
316,288
228,103
227,600
99,518
170,73
573,231
37,436
48,59
109,301
78,590
344,579
281,138
498,411
270,349
543,349
547,213
378,560
259,401
264,587
435,533
565,254
230,393
235,392
63,549
345,184
93,102
457,460
164,589
357,513
89,13
19,583
461,3
213,417
563,217
571,327
589,31
435,283
555,109
264,464
66,198
484,120
252,388
251,506
82,150
482,382
490,576
602,239
130,329
517,558
570,189
343,573
262,394
516,462
525,472
133,467
49,116
423,42
208,518
158,461
144,223
282,556
61,544
204,146
69,99
561,538
543,312
388,59
98,421
342,391
142,589
17,182
426,22
86,389
594,77
285,487
146,462
425,175
480,166
74,213
554,235
108,261
312,345
72,446
22,44
354,291
60,12
298,134
186,272
298,31
430,14
337,525
579,58
241,237
118,263
458,321
572,180
88,153
118,521
415,90
62,544
115,425
344,258
478,211
346,143
397,414
220,404
261,53
14,290
102,334
194,598
557,535
24,8
106,540
509,459
531,425
342,131
215,211
301,46
579,139
404,120
546,296
182,241
597,449
323,297
497,318
528,289
252,447
145,360
344,94
66,429
317,375
397,196
568,525
551,556
410,55
67,180
190,546
570,248
225,558
410,391
305,474
98,448
162,313
193,193
113,43
484,61
338,536
459,178
518,381
102,484
4,67
131,97
296,405
204,546
261,267
595,499
61,257
557,462
137,501
484,581
223,505
64,191
295,255
572,165
471,580
48,463
90,224
160,201
267,421
154,194
31,456
104,255
321,179
390,517
371,410
46,198
314,375
576,147
118,256
77,103
539,89
272,459
285,66
590,166
530,280
87,40
521,373
146,102
328,590
492,554
431,497
299,466
395,577
121,286
389,335
598,358
380,595
320,569
524,304
328,287
95,422
555,521
398,521
99,360
303,294
175,348
447,386
412,69
20,435
590,78
343,139
571,40
205,271
508,257
12,537
398,386
417,330
193,63
55,188
123,199
407,553
488,144
305,372
427,492
153,214
442,310
310,185
540,380
458,172
41,271
363,451
421,241
