1251
83
706
176,876
16,264
587,1134
1158,293
966,366
689,18
115,872
749,162
360,588
305,51
1092,537
745,1018
750,1050
1192,367
799,13
496,110
1234,679
43,200
425,518
100,139
315,61
729,954
723,681
1055,208
13,937
1202,926
1129,840
747,1028
832,1074
298,795
36,326
1086,262
270,323
162,201
981,885
431,137
481,329
379,710
1086,69
186,1101
469,729
307,237
174,1035
174,711
14,1228
129,397
347,832
255,927
998,735
928,541
832,737
159,126
719,777
224,344
117,727
939,184
368,991
228,581
470,990
1048,717
413,220
740,571
47,1170
776,137
1011,494
535,748
549,539
1181,763
220,1238
1097,574
1242,698
733,941
282,344
1019,570
197,181
96,1022
139,1028
462,849
1199,438
254,302
1005,472
1161,1098
892,1004
644,693
1218,944
253,119
611,994
494,330
1102,604
634,201
449,726
405,699
291,873
148,736
166,14
44,1040
976,259
215,196
762,257
975,376
366,1056
908,762
871,216
363,528
11,437
1216,740
522,802
387,506
677,1216
709,290
653,745
753,138
310,59
541,1070
217,575
878,517
123,192
571,36
64,1092
178,790
989,156
44,391
788,795
1004,905
752,459
688,171
85,230
1190,956
193,974
451,739
247,280
160,639
757,870
729,735
183,278
399,909
765,607
193,718
991,1013
963,1027
942,998
808,289
1043,120
57,402
968,98
1244,1065
911,749
633,609
1190,117
472,710
309,1234
897,135
481,1215
58,367
394,487
1091,69
715,988
966,544
744,855
254,133
697,1234
1091,1244
498,529
919,280
1246,1230
367,176
1049,115
177,210
1246,816
452,1060
1232,929
825,951
1130,898
733,1
849,1178
1021,1186
431,227
137,71
51,920
1178,315
452,442
902,1103
314,868
58,896
381,827
132,708
465,311
25,1128
726,895
491,248
1120,1221
1206,1041
894,809
261,277
75,1207
178,256
1132,810
930,34
1114,294
996,130
79,996
63,1221
1138,47
641,23
8,426
128,903
640,300
267,1114
1244,92
546,146
923,859
542,103
284,523
921,973
143,803
1126,3
1219,938
0,704
511,207
100,627
1224,7
1021,370
940,871
21,269
1117,312
167,1198
449,61
414,1023
841,410
880,25
644,204
1113,312
852,886
876,252
944,42
51,291
581,858
1152,943
639,175
1197,384
932,1043
516,1005
282,285
579,108
210,321
1056,492
322,158
490,184
397,224
108,972
379,292
673,187
583,918
27,1182
1179,409
1182,1023
850,135
669,1192
1007,364
466,586
1008,1087
379,855
115,763
474,919
688,1067
89,363
555,535
954,103
226,858
789,747
954,1236
625,839
652,1018
335,491
525,37
817,1222
522,62
222,830
191,687
1006,1249
147,566
991,796
304,393
1127,242
1009,528
176,162
985,1153
712,386
877,184
746,967
1032,282
55,839
967,801
1170,272
990,724
3,1128
991,643
148,276
142,386
720,769
665,693
231,1136
360,86
360,1167
1051,90
13,1094
1121,312
873,249
807,863
37,222
337,241
425,77
991,663
1112,806
773,602
369,1054
1008,11
783,101
872,837
950,1143
18,1100
531,367
1044,858
552,123
208,224
514,1175
89,579
916,180
37,511
1195,288
1008,827
863,647
1019,360
1211,926
953,1099
15,446
854,639
303,720
188,292
196,198
906,24
1032,1022
907,545
541,378
450,57
1138,287
18,808
101,838
266,739
441,863
900,332
319,712
142,365
1146,735
1012,1209
500,165
90,726
991,610
33,709
111,507
803,621
160,579
29,433
295,1160
645,1000
541,467
3,530
960,840
447,789
377,823
54,243
974,538
153,645
448,415
564,473
305,1134
992,658
269,222
253,238
343,926
1222,976
1135,1083
963,679
995,835
1209,203
548,721
531,421
982,1131
1198,449
1103,1117
1101,563
1162,446
966,234
767,422
305,175
10,744
1038,1094
518,598
542,241
663,19
833,1180
839,470
464,51
346,719
466,194
1155,513
366,915
347,221
1226,1036
1185,1013
541,263
667,82
8,1086
467,1028
1207,1239
255,871
76,851
252,1062
1025,1174
862,0
1114,582
225,315
1220,661
387,737
9,165
962,526
696,842
201,137
873,1199
1,786
287,1160
569,1034
855,925
1171,724
258,930
1155,775
802,579
1224,916
470,247
996,657
532,628
324,297
877,863
1163,1165
976,417
682,987
488,551
367,971
1010,98
139,1240
1095,604
1219,499
1231,746
929,434
621,1123
986,898
650,477
331,1212
472,598
508,377
818,251
116,657
473,437
533,1002
968,125
228,605
838,821
430,770
937,116
533,371
433,846
1160,513
209,305
536,1031
454,958
690,1087
713,935
918,1005
1180,1246
128,692
810,1191
368,213
385,349
441,594
109,507
262,267
412,706
361,429
719,424
207,921
1213,486
648,869
1027,268
694,74
313,111
728,593
78,1068
78,582
1155,119
976,526
30,824
454,124
717,12
612,1249
934,1139
1096,820
925,754
803,31
885,931
503,177
382,40
1114,240
650,160
1244,9
1230,230
372,655
226,89
1216,441
1140,347
563,98
368,322
705,1008
422,989
539,903
456,592
221,876
964,645
1187,804
883,288
1157,1106
65,380
28,401
1141,1035
1017,703
1114,477
87,215
291,663
945,1164
281,960
713,299
1077,525
1102,968
417,0
1111,696
363,973
56,1222
82,289
882,967
584,254
1089,63
1132,683
1033,36
121,423
1234,756
207,546
1030,363
293,907
709,464
651,1132
822,147
630,396
440,573
91,1047
26,769
469,927
1188,950
544,373
1182,838
60,960
62,1175
925,857
1157,43
415,986
163,701
874,324
1052,226
892,661
935,945
26,1053
454,355
1091,234
812,151
1065,12
1038,1068
1218,1102
363,596
312,848
1230,383
860,217
985,964
1010,590
556,357
765,639
391,933
156,853
815,1219
1071,741
50,404
342,986
245,352
427,890
21,172
228,654
297,993
784,612
577,119
1136,440
433,546
540,928
2,807
434,902
804,1092
1134,1249
953,430
620,203
144,970
385,185
1205,76
878,15
23,508
159,123
1159,722
913,827
1235,113
371,223
338,432
541,581
164,310
973,740
557,378
151,415
1143,826
909,952
786,657
874,1045
155,204
167,335
876,1121
398,1199
599,169
612,662
145,45
1195,216
128,119
380,877
178,198
20,418
1189,556
391,581
1025,799
760,45
166,1220
1025,1019
1100,1216
793,567
380,403
577,524
1125,731
1152,946
681,115
513,842
253,321
881,283
135,550
1215,47
1059,784
785,758
533,226
955,139
1236,774
1225,83
152,110
592,673
640,1131
389,44
737,668
984,1237
48,770
472,684
204,818
530,246
1179,34
712,1037
426,1059
481,661
864,1168
206,8
741,224
1056,768
434,959
1146,996
461,39
219,829
1086,942
