1452
85
1319
318,419
600,667
17,734
64,116
9,445
8,752
557,418
305,1339
119,544
995,641
979,1277
124,264
613,1331
1208,862
33,1096
656,1027
868,8
1405,434
1051,1040
718,1203
360,1042
1353,410
747,547
372,161
1169,583
1025,1141
796,1391
1327,996
1439,1071
3,1267
1399,1056
1089,927
922,483
910,146
768,582
1394,811
504,149
647,870
878,47
1041,1135
1130,735
57,1321
184,39
1254,474
559,1306
719,507
1150,1195
921,790
500,1184
1250,1091
1308,637
967,1415
914,119
22,878
511,1049
1126,436
316,882
1149,1107
913,66
93,21
1004,571
1438,1190
1004,247
348,789
114,55
213,997
1191,695
923,681
63,888
288,1046
110,582
218,283
205,784
1082,1416
1215,332
86,480
1194,1155
688,1059
1107,789
380,121
290,330
995,1374
1352,626
386,107
874,1105
1192,974
1369,492
1085,959
200,303
359,1330
278,708
524,127
1398,190
482,461
599,1119
1380,1009
896,219
1285,767
555,446
628,311
736,941
1076,154
58,80
1287,418
365,378
1067,804
563,766
1265,124
749,1086
194,441
571,338
937,1077
1371,930
432,726
175,539
599,441
840,838
1234,633
387,50
747,1207
1116,1145
801,886
62,8
963,39
941,49
512,155
58,486
947,126
610,1089
589,65
425,302
662,917
54,486
462,1320
558,1160
1252,160
920,834
358,641
975,260
809,593
37,1405
439,620
915,1187
340,737
108,643
562,557
986,720
641,729
366,1049
1095,1062
1309,930
1210,1101
411,549
1047,1179
580,155
568,1311
72,1291
30,1451
248,285
193,1448
1126,1443
1181,313
1168,482
1431,83
1407,1329
1438,1218
708,1115
717,8
24,860
1366,728
22,275
117,1443
1250,148
534,1382
663,656
338,542
1371,647
607,354
1171,927
237,417
350,392
1245,213
730,1046
1148,413
313,969
1023,1069
262,303
599,1169
1107,1012
711,1232
1234,1353
959,1121
1388,144
150,434
792,131
1025,15
1395,326
1274,70
724,1237
79,384
1128,188
127,810
1251,1227
478,778
874,1136
1139,442
1416,1365
621,528
868,43
1446,202
53,185
209,1300
843,323
429,1002
299,663
659,616
676,308
621,393
902,949
108,623
1448,587
319,805
739,70
1130,1194
1402,234
1418,588
483,322
288,992
538,353
208,1172
727,1242
1039,13
401,952
1232,602
217,62
107,963
511,822
557,1011
705,501
646,902
582,132
588,36
537,140
1112,1273
442,570
552,41
1425,436
966,1092
383,211
243,607
388,98
533,959
1413,230
609,208
1316,158
1435,45
728,427
20,1305
592,1262
387,846
1289,882
1188,376
340,263
1361,502
1359,121
117,896
834,225
991,16
1129,135
1002,730
1009,1380
645,692
1395,1063
361,70
1286,852
1315,147
1152,1023
137,75
208,484
113,1114
738,263
670,147
1416,1026
304,741
456,1367
1429,496
441,1317
59,794
827,431
560,455
272,605
1328,861
601,1062
873,1157
805,423
692,273
1358,729
1270,321
1362,895
1015,225
621,94
113,840
1234,595
478,200
888,1311
573,1164
494,1402
822,972
238,688
817,649
95,322
1301,1274
330,690
1086,83
170,886
852,747
833,956
1060,1246
237,1187
504,1400
20,985
659,290
659,1108
1110,62
439,489
1286,1192
708,1329
256,121
990,923
738,675
126,26
534,544
371,149
1069,1387
608,907
1417,874
1317,1418
730,343
1301,296
964,31
524,881
278,832
151,703
737,615
808,1323
928,1281
1322,1240
87,190
693,379
31,50
1300,164
873,431
41,811
675,1370
400,1084
102,1021
88,1393
867,1109
566,944
418,557
1430,1341
1322,584
1054,1339
123,1293
1189,1273
192,768
158,895
1412,513
1026,1219
538,1260
1223,235
1000,1443
1312,1385
972,957
900,329
400,652
681,1077
1158,1147
1270,240
941,588
508,726
522,666
1317,697
153,957
1219,255
329,647
331,1273
1154,1079
404,468
523,14
977,644
611,1166
385,856
239,815
1447,1020
1412,1413
468,313
1404,1099
562,1007
312,416
1187,1022
268,368
1099,158
1105,1035
1065,662
785,665
844,1283
821,949
1038,631
602,868
1036,65
265,541
966,686
1285,787
1131,958
1446,144
1410,1018
733,677
489,416
403,243
85,1083
351,190
53,295
552,898
576,1369
721,1143
1349,1052
672,507
1398,1418
326,373
895,497
1006,706
335,1060
1263,857
1350,320
426,210
742,752
748,544
508,796
52,721
974,962
448,117
326,98
1203,1372
439,626
144,1057
263,1378
783,555
20,1200
261,581
660,205
814,605
173,1053
974,386
923,1145
709,812
389,1350
1009,1341
364,410
517,166
757,906
1105,581
166,966
1359,1123
1001,28
305,468
