1150
66
831
726,627
24,142
953,310
949,145
152,625
492,963
937,78
361,675
436,531
199,806
189,644
729,438
1013,164
159,53
592,911
1064,613
243,261
294,697
572,704
1119,475
805,962
652,208
678,81
446,794
825,168
697,401
1050,172
109,290
819,476
1114,831
722,708
1138,360
1016,107
182,913
693,245
771,22
55,583
658,440
957,1074
705,518
648,523
321,937
922,174
371,178
1019,589
569,356
23,650
724,107
748,781
486,310
545,585
308,942
295,436
1146,741
10,1135
571,840
991,1017
1002,6
458,694
602,712
841,765
832,323
198,376
643,897
876,133
403,193
150,1117
6,326
169,153
154,501
119,517
324,955
113,530
669,1081
30,578
1067,731
588,559
1093,651
154,457
108,354
1139,196
823,20
400,63
612,607
837,67
420,515
456,1021
576,480
14,421
815,328
799,770
880,1058
1119,99
513,853
976,117
567,594
394,403
213,907
53,282
544,272
773,719
604,937
1035,301
93,866
229,147
150,613
801,283
935,954
617,1062
734,392
455,46
1112,763
191,371
512,950
438,709
862,911
577,876
828,1099
580,139
1008,797
700,551
275,502
664,898
490,749
1026,227
593,747
670,810
1031,285
861,6
965,814
28,221
763,751
771,487
925,513
285,790
125,1004
1127,1135
35,62
324,546
1014,556
4,446
421,255
557,372
631,103
420,756
477,522
266,378
205,503
463,158
880,517
330,896
140,472
117,1085
279,51
304,273
416,314
347,245
315,831
968,1145
672,964
776,780
884,857
1130,807
704,735
323,850
972,266
50,4
633,417
27,771
819,741
391,1065
269,706
1036,472
1038,622
493,365
991,203
21,929
48,269
334,528
337,986
893,556
166,639
809,897
991,1078
109,602
844,105
962,557
416,466
347,62
83,530
407,931
1074,764
421,645
402,134
853,723
507,723
173,134
79,170
42,490
323,404
679,647
411,514
1133,944
77,362
109,272
148,347
1099,557
823,314
429,408
564,593
313,1093
369,577
504,630
398,494
284,838
871,300
1131,1100
1107,544
948,963
170,985
650,465
936,1123
760,683
1114,1101
900,483
896,848
736,1045
571,121
103,774
923,318
571,424
632,231
325,1146
761,404
653,398
609,538
971,733
162,90
1135,551
618,848
213,659
1020,499
186,553
620,1010
350,970
398,91
520,808
1037,303
990,467
820,610
477,67
398,35
112,0
25,620
481,953
31,551
526,367
686,597
720,477
502,650
931,972
285,743
1104,678
662,829
248,0
914,864
523,617
740,581
8,404
1139,576
848,317
617,848
572,304
1024,624
1107,293
719,990
1071,46
546,286
146,1132
860,638
714,966
504,317
237,894
1008,758
361,837
382,504
986,60
566,595
103,69
656,131
1059,956
1050,638
103,759
801,750
709,1132
867,1091
46,661
737,608
21,139
702,461
10,430
974,326
1084,174
237,518
315,941
335,388
608,858
731,822
730,756
393,866
635,264
17,171
18,262
714,190
805,298
751,369
524,998
626,443
967,1124
73,362
195,488
202,1034
134,575
767,561
421,892
687,1042
841,655
477,725
341,944
105,1068
1085,464
965,546
220,469
280,361
254,699
1019,1082
1086,517
326,87
857,150
385,936
1100,661
633,402
486,643
524,539
177,355
398,640
1012,43
818,285
284,869
891,1034
919,427
44,200
590,140
301,934
855,63
637,899
655,399
247,11
754,1117
884,464
1117,1044
213,1056
334,369
462,78
83,20
132,935
1073,124
350,235
971,792
951,634
797,592
982,30
169,760
576,1102
1111,642
220,341
87,173
480,697
1019,84
966,690
1080,199
871,1003
370,1149
859,559
108,1004
13,503
1022,106
1073,258
195,605
66,414
1147,800
1112,971
879,271
172,552
222,777
427,89
325,516
1059,938
60,1051
875,710
491,403
602,958
31,775
223,801
267,453
16,640
510,1035
70,588
782,902
470,1113
698,665
110,52
1072,219
769,668
532,708
